seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
1547	1580482324.736693383	0.0020858	-1.20893	2.11241	-2.45851	-1.56967	-2.62178	-0.000230512	-0.0749948	-0.020754	0.0932346	0.000298835	0.000357142	-15.5202	-67.9791	-27.7205	0.0491599	2.97848	2.2649	
1548	1580482324.744707722	0.00208568	-1.20953	2.11224	-2.45776	-1.56967	-2.62178	-0.000224903	-0.0749657	-0.0209239	0.0935789	0.00029127	0.000359908	-15.5259	-67.8999	-27.7258	0.0576262	2.98993	2.2606	
1549	1580482324.752692239	0.0020865	-1.21013	2.11207	-2.45701	-1.56967	-2.62178	-0.000216899	-0.0749351	-0.0210927	0.0939054	0.000287356	0.000362198	-15.5197	-67.9399	-27.7932	0.0531757	2.98025	2.26419	
1550	1580482324.760692479	0.00208734	-1.21073	2.11189	-2.45625	-1.56967	-2.62177	-0.000208929	-0.0749027	-0.0212861	0.0942389	0.000282229	0.000361756	-15.527	-67.8475	-27.7942	0.060888	2.992	2.25984	
1551	1580482324.768692936	0.00208822	-1.21133	2.11172	-2.45549	-1.56967	-2.62177	-0.000200996	-0.0748619	-0.0214771	0.0945595	0.000278303	0.000365773	-15.5191	-67.901	-27.8701	0.0563058	2.98122	2.26379	
1552	1580482324.776724323	0.00208957	-1.21192	2.11154	-2.45473	-1.56967	-2.62177	-0.000191912	-0.0747189	-0.0216652	0.0947374	0.000270793	0.000367837	-15.5003	-67.9448	-27.9289	0.0700902	2.99489	2.25844	
1553	1580482324.784693697	0.00209049	-1.21252	2.11136	-2.45397	-1.56968	-2.62176	-0.000184103	-0.0745777	-0.0218499	0.0947782	0.000265749	0.000368167	-15.5174	-67.852	-27.9394	0.0701416	2.99443	2.25834	
1554	1580482324.792649526	0.00209188	-1.21311	2.11118	-2.4532	-1.56967	-2.62176	-0.000175148	-0.0745319	-0.0219309	0.0948235	0.000264332	0.000371666	-15.5172	-67.833	-27.9688	0.0702439	2.99437	2.25837	
1555	1580482324.800638324	0.00209374	-1.2137	2.111	-2.45243	-1.56968	-2.62176	-0.000165089	-0.0744924	-0.0220058	0.094872	0.000259217	0.00037229	-15.5169	-67.8138	-27.9976	0.0703009	2.99427	2.25841	
1556	1580482324.808792628	0.00209428	-1.21429	2.11082	-2.45167	-1.56968	-2.62175	-0.000158696	-0.0744509	-0.022084	0.0950837	0.000250566	0.000373716	-15.5181	-67.8049	-28.036	0.0558082	2.97883	2.26474	
1557	1580482324.816674054	0.00209528	-1.21489	2.11064	-2.4509	-1.56968	-2.62175	-0.00015117	-0.0744111	-0.0220348	0.0955156	0.000245606	0.000375979	-15.5107	-67.8646	-28.0969	0.0445155	2.96066	2.2717	
