seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
134	1573229629.606682284	-1.22443	-2.09486	-1.70692	-1.5552	0.616475	0.74811	0.0222237	0.0222606	0.0230094	0.0230338	0.0232708	0.0230375	16.0773	82.5278	33.7956	4.96078	2.05166	2.54576	
135	1573229629.614657643	-1.22427	-2.0947	-1.70676	-1.55505	0.616641	0.748271	0.0222264	0.0222284	0.0229208	0.0231972	0.0233123	0.0231082	16.0901	82.5324	33.7944	4.95307	2.04006	2.54814	
136	1573229629.622703461	-1.22411	-2.09455	-1.7066	-1.55488	0.616803	0.74843	0.0222167	0.0222915	0.0229599	0.0232501	0.0231943	0.0231354	16.0454	82.3906	33.7375	4.96146	2.04641	2.55047	
137	1573229629.630679097	-1.22395	-2.09439	-1.70644	-1.55472	0.616964	0.748591	0.022291	0.0223475	0.0229791	0.0232993	0.0231049	0.0230419	16.1427	82.533	33.8064	4.93653	2.03904	2.54265	
138	1573229629.638690465	-1.22379	-2.09423	-1.70629	-1.55456	0.617125	0.748752	0.0223528	0.0222683	0.0228592	0.0233518	0.0230409	0.0229642	16.0948	82.5337	33.8134	4.95533	2.02909	2.53736	
139	1573229629.646667321	-1.22363	-2.09408	-1.70613	-1.5544	0.617288	0.748912	0.022421	0.022193	0.0228788	0.0232564	0.0229517	0.0229079	16.1394	82.4732	33.7746	4.94375	2.03503	2.54335	
140	1573229629.654677980	-1.22348	-2.09392	-1.70598	-1.55424	0.61745	0.749072	0.0224807	0.0221324	0.0228756	0.0231834	0.0229808	0.022976	16.1039	82.5445	33.8481	4.97016	2.03693	2.54043	
141	1573229629.662667563	-1.22331	-2.09376	-1.70582	-1.55408	0.617612	0.749231	0.0225598	0.0221903	0.0227428	0.0231301	0.0230249	0.0230088	16.1406	82.4071	33.772	4.94373	2.0379	2.54396	
142	1573229629.670692562	-1.22315	-2.09361	-1.70566	-1.55392	0.617774	0.749393	0.0227401	0.0222503	0.0227755	0.0230789	0.0229628	0.0229412	16.1382	82.4552	33.7874	4.94721	2.0405	2.5457	
143	1573229629.678686831	-1.22299	-2.09345	-1.70551	-1.55376	0.617934	0.749552	0.0229293	0.0223214	0.0228163	0.023135	0.0228878	0.022895	16.1315	82.4086	33.7979	4.9476	2.04579	2.54933	
144	1573229629.686680681	-1.22282	-2.09329	-1.70535	-1.5536	0.618095	0.749711	0.0230362	0.0223908	0.0228591	0.0231237	0.0228204	0.0228267	16.1091	82.4693	33.8245	4.96177	2.0332	2.54073	
145	1573229629.694735664	-1.22265	-2.09313	-1.70519	-1.55344	0.618254	0.74987	0.023136	0.0224597	0.0228862	0.0230366	0.0227563	0.0228678	16.1528	82.4152	33.8252	4.95353	2.03752	2.54709	
